file_name,highest_peak,0_FFT mean coefficient_32,mean,standard_deviation,rms_val,top3_peak,entropy,kurtosis_val,skewness,time_diff,peak_to_peak,,pca_comp_0,pca_comp_1,pca_comp_2,max_frequency
2004.02.18.12.22.39,0.05056908,7.81E-05,0.114808789,0.001898473,0.15942843,0.128245217,5.51933626,2.312207884,-0.283118165,1036800,1.624,,17202536.08,-405986.3658,-345.6358063,546.440082
2004.02.18.12.32.39,0.042953098,0.000116738,0.115960352,0.001896105,0.159398813,0.122743712,5.529801815,1.935710533,-0.226029888,1037400,1.57,,17459635.74,-405823.0423,-178.0244013,123.1809747
2004.02.18.12.42.39,0.044115351,7.87E-05,0.112429395,0.001828546,0.154372176,0.129095431,5.500514291,2.016359548,-0.216687299,1038000,1.499,,16251823.3,-410006.1176,-66.44532883,546.440082
2004.02.18.12.52.39,0.043556435,0.000104374,0.109860693,0.001774303,0.150218536,0.125153625,5.475585554,1.959021613,-0.237012354,1038600,1.735,,16993494.26,-408405.9476,-146.2700025,548.2713156
2004.02.18.13.02.39,0.041872138,7.73E-05,0.111514941,0.001787161,0.15378794,0.117776341,5.491488123,2.324669327,-0.218514393,1039200,1.584,,13029324.64,-420767.2082,-311.9138745,548.0271511
2004.02.18.13.12.39,0.043394111,9.46E-05,0.113184863,0.00182638,0.155594916,0.12231033,5.506607111,2.143193924,-0.219897706,1039800,1.714,,13997525.19,-418493.7986,13.85300366,546.3179998
2004.02.18.13.22.39,0.044461912,8.55E-05,0.110352197,0.001760509,0.151900216,0.11420928,5.476717973,2.413347031,-0.273988179,1040400,1.565,,12726237.81,-422865.2688,95.18359968,123.1809747
2004.02.18.13.32.39,0.03968133,9.12E-05,0.108667285,0.001734756,0.150238323,0.111455555,5.461166544,2.702736208,-0.264014147,1041000,1.558,,15301076.21,-415826.4113,55.75879297,230.3691767
2004.02.18.13.42.39,0.039434873,0.000114033,0.11058623,0.001759906,0.151977895,0.113749262,5.478402589,2.342809812,-0.252753232,1041600,1.795,,13827935.34,-420797.5334,-181.7233585,123.1809747
2004.02.18.13.52.39,0.038781936,7.94E-05,0.112850244,0.001806559,0.155462964,0.105737921,5.499692142,2.455089645,-0.282641505,1042200,1.503,,11220216.05,-429134.5383,-331.9199382,548.3933978
2004.02.18.14.02.39,0.044633109,8.34E-05,0.113295947,0.00182184,0.155925309,0.117689259,5.505176327,2.24155698,-0.235184522,1042800,1.828,,10482257.37,-431923.609,-259.0639425,123.1809747
2004.02.18.14.12.39,0.041714874,6.97E-05,0.112400049,0.001776002,0.155342684,0.120475652,5.496161024,2.617530006,-0.128285709,1043400,1.684,,9858597.253,-434373.4245,-116.2293516,546.440082
2004.02.18.14.22.39,0.040943607,9.34E-05,0.111486328,0.001770037,0.154439129,0.111229817,5.487263402,2.784423139,-0.171373825,1044000,1.643,,9246487.101,-436789.9318,-291.0046789,548.3933978
2004.02.18.14.32.39,0.043569455,0.000117084,0.112501514,0.001789913,0.155353759,0.119382292,5.496291365,2.616164082,-0.287457059,1044600,1.763,,13457455.98,-424897.3145,-390.6063941,546.440082
2004.02.18.14.42.39,0.042611469,9.13E-05,0.116933057,0.001906022,0.163665638,0.117720426,5.536729689,2.826460757,-0.255683208,1045200,1.787,,7225950,-443984.4651,-315.2347709,123.1809747
2004.02.18.14.52.39,0.048813694,9.78E-05,0.11234082,0.001800805,0.156246393,0.125223034,5.494288673,2.986025426,-0.277094779,1045800,1.609,,12823572.93,-427975.9825,256.1269042,546.3179998
2004.02.18.15.02.39,0.035817906,8.47E-05,0.105556543,0.001654349,0.14538746,0.105156985,5.435116055,2.500774861,-0.28664683,1046400,1.462,,25208346.52,-391831.2416,982.0943528,123.1809747
2004.02.18.15.12.39,0.042326981,0.000112834,0.101248633,0.001548893,0.13575111,0.105857297,5.387787993,1.857488728,-0.255095772,1047000,1.411,,22266192.21,-401159.5745,1086.298733,123.1809747
2004.02.18.15.22.39,0.043115293,9.85E-05,0.098988867,0.001489498,0.131965866,0.113861075,5.363705596,1.728418354,-0.183894009,1047600,1.223,,23009898.38,-399552.6842,1290.586879,115.2456295
2004.02.18.15.32.39,0.040268245,6.56E-05,0.095558496,0.001402159,0.125579646,0.104958938,5.328030937,1.170020712,-0.189096508,1048200,1.291,,25111860.61,-393916.1682,1447.956129,123.1809747
2004.02.18.15.42.39,0.038017798,7.72E-05,0.094820947,0.001374427,0.122505293,0.103674685,5.312070991,0.757776526,-0.133435718,1048800,1.123,,22194986.43,-403170.0523,1372.619754,123.1809747
2004.02.18.15.52.39,0.035841119,8.74E-05,0.093977393,0.001346767,0.121932314,0.098294746,5.307349191,0.853562802,-0.121242595,1049400,1.115,,18412218.9,-414992.4528,1426.456452,123.1809747
2004.02.18.16.02.39,0.040763874,8.07E-05,0.092085791,0.001314377,0.118880649,0.096742517,5.284430557,0.744225288,-0.062864899,1050000,1.123,,14140488.31,-428266.4029,1149.064935,115.2456295
2004.02.18.16.12.39,0.044085393,9.41E-05,0.09362002,0.001342129,0.121231678,0.114831016,5.303048225,0.744659165,0.003463516,1050600,1.194,,9696997.577,-442049.4762,1080.214788,115.2456295
2004.02.18.16.22.39,0.044937565,7.10E-05,0.093138135,0.001337258,0.120198225,0.119051245,5.296264338,0.62165266,0.015137565,1051200,1.184,,12945102.24,-433013.01,1133.592687,115.2456295
2004.02.18.16.32.39,0.042759551,0.00010305,0.093400049,0.001334147,0.120711138,0.112667387,5.301416727,0.654676259,-0.038147941,1051800,1.13,,18570984.39,-416922.7567,991.2627827,123.1809747
2004.02.18.16.42.39,0.04321775,9.17E-05,0.097409766,0.001406246,0.126018239,0.114959976,5.342451199,0.651267186,-0.009077999,1052400,1.297,,15557980.28,-426462.2086,776.0744199,115.2456295
2004.02.18.16.52.39,0.046666064,8.25E-05,0.099352002,0.001452901,0.128896979,0.1152077,5.363035531,0.707926711,-0.029184222,1053000,1.348,,18586591.48,-418078.9444,112.1121499,115.2456295
2004.02.18.17.02.39,0.048922159,7.10E-05,0.109042041,0.001665582,0.143866583,0.126356014,5.462986085,0.891240521,-0.050889618,1053600,1.294,,9773828.129,-444826.2304,-550.3033187,115.2456295
2004.02.18.17.12.39,0.048859061,8.23E-05,0.115116357,0.001802849,0.15306439,0.129821924,5.518519151,0.942993069,-0.112282537,1054200,1.611,,15292314.22,-429055.0569,-868.0211008,115.2456295
2004.02.18.17.22.39,0.043657651,8.58E-05,0.122504004,0.001977416,0.16624199,0.127858298,5.583382997,1.348028731,-0.153824001,1054800,1.48,,19969436.4,-415779.7144,-1098.627234,548.1492333
2004.02.18.17.32.39,0.057063656,0.000114823,0.129758838,0.002097817,0.17545501,0.153678862,5.639782947,1.18329169,-0.195837264,1055400,1.78,,17349519.63,-424153.1054,-1348.478084,547.9050689
2004.02.18.17.42.39,0.051125663,7.48E-05,0.133613379,0.002217536,0.182851862,0.150507572,5.667429379,1.385662486,-0.147499399,1056000,1.47,,22077335.77,-410726.2776,-1198.886807,548.1492333
2004.02.18.17.52.39,0.058596503,0.000100373,0.134301953,0.002234022,0.18304781,0.168848678,5.668880182,1.23367705,-0.185612126,1056600,1.503,,18514236.13,-421897.4791,-1296.548688,548.1492333
2004.02.18.18.02.39,0.063061362,8.81E-05,0.134587451,0.002251395,0.184340913,0.163554779,5.673478559,1.30336619,-0.190735493,1057200,1.497,,20843477.49,-415586.8535,-1137.640233,548.2713156
2004.02.18.18.12.39,0.064610933,7.45E-05,0.129729687,0.002116472,0.17369571,0.172990402,5.635574974,1.020374964,-0.124675867,1057800,1.396,,17688934.57,-425545.0751,-919.9978351,548.2713156
2004.02.18.18.22.39,0.053700732,7.95E-05,0.124104395,0.0019959,0.165102116,0.155899988,5.592366228,1.067268555,-0.201967,1058400,1.492,,20347004.43,-418259.5961,-1079.751741,548.2713156
2004.02.18.18.32.39,0.054394851,9.02E-05,0.12941792,0.002098655,0.173177411,0.156240959,5.632080219,1.146197453,-0.22195755,1059000,1.692,,21575351.94,-415215.4872,-1140.38485,546.5621643
2004.02.18.18.42.39,0.058599206,8.20E-05,0.131037402,0.002162902,0.177691952,0.155934659,5.646800587,1.352606106,-0.281777534,1059600,1.552,,21970168.63,-414643.795,-1010.741329,546.440082
2004.02.18.18.52.39,0.061181675,9.26E-05,0.130315869,0.002147875,0.176554394,0.164857902,5.640481924,1.339958487,-0.264503418,1060200,1.772,,33525548.26,-380961.7947,-1089.52096,548.2713156
2004.02.18.19.02.39,0.063749668,7.92E-05,0.140650537,0.002372591,0.193037684,0.164336509,5.713891388,1.830056361,-0.360303592,1060800,1.385,,35379688.98,-376060.019,-682.2743855,546.3179998
2004.02.18.19.12.39,0.05550312,6.91E-05,0.132387646,0.002144232,0.176917639,0.151483564,5.650621817,1.367977875,-0.339315427,1061400,1.595,,30056104.37,-392453.3353,-466.0679998,548.0271511
2004.02.18.19.22.39,0.053825404,0.00010854,0.127039502,0.002047123,0.171015026,0.143244139,5.615309987,1.696591728,-0.334477304,1062000,1.636,,37570069.87,-370761.0374,-441.1258476,115.2456295
2004.02.18.19.32.39,0.05729882,8.16E-05,0.130024951,0.002096802,0.175155807,0.150549319,5.638199301,1.744786421,-0.329246952,1062600,1.833,,44642778.99,-350375.8866,268.9419961,548.1492333
2004.02.18.19.42.39,0.054951472,0.000103965,0.125172607,0.002018533,0.169938527,0.144252274,5.594226272,2.255060008,-0.450771604,1063200,1.746,,50034775.21,-334979.414,167.4907002,115.2456295
2004.02.18.19.52.39,0.052390726,0.000100484,0.129894434,0.002098671,0.175521274,0.139708352,5.62872977,2.063029879,-0.485715873,1063800,1.621,,40737128.63,-363163.4635,164.0134249,115.2456295
2004.02.18.20.02.39,0.05398121,0.000108126,0.126225488,0.002017806,0.16959606,0.144048178,5.595699593,2.114570283,-0.497161192,1064400,1.762,,44206544.66,-353471.4681,-191.841434,115.1235472
2004.02.18.20.12.39,0.055218436,0.000102381,0.135438135,0.002208674,0.184598116,0.14852929,5.668377759,2.410826162,-0.520058043,1065000,1.809,,36033877.36,-378318.292,-318.5350426,230.3691767
2004.02.18.20.22.39,0.070133448,0.000103113,0.133545117,0.002154207,0.179653305,0.179206012,5.653301916,2.008146048,-0.434320561,1065600,1.743,,42465051.38,-359837.6863,-27.60453096,230.4912589
2004.02.18.20.32.39,0.068163164,0.000101411,0.129935352,0.00206721,0.171568919,0.179008031,5.62816443,1.313511599,-0.293608283,1066200,1.658,,45352273.59,-351871.6964,85.51310985,230.4912589
2004.02.18.20.42.39,0.06106168,8.61E-05,0.129254443,0.002014886,0.1692448,0.168296172,5.621427208,1.076426806,-0.176736283,1066800,1.402,,34912835.96,-383442.6921,236.5272686,115.2456295
2004.02.18.20.52.39,0.071173755,0.000100861,0.122238867,0.001872391,0.157969592,0.182999856,5.561924027,0.71120633,-0.088837774,1067400,1.36,,36508320.06,-379307.8112,698.9231859,230.4912589
2004.02.18.21.02.39,0.070170357,6.87E-05,0.116117188,0.00179077,0.150929011,0.164231276,5.513251173,0.878651415,0.006866219,1068000,1.343,,29968047.64,-399313.6996,-104.2832919,230.3691767
2004.02.18.21.12.39,0.070733474,9.11E-05,0.122882764,0.001885837,0.158335274,0.183554464,5.569222956,0.509303711,0.076745796,1068600,1.409,,39238470.95,-372412.0502,-634.6710367,230.4912589
2004.02.18.21.22.39,0.059731586,8.97E-05,0.132511621,0.002041046,0.170505698,0.15779436,5.644580501,0.35985568,0.068116081,1069200,1.35,,33793729.14,-389165.2753,-627.0790359,115.2456295
2004.02.18.21.32.39,0.057904701,7.68E-05,0.130182422,0.002030845,0.167702628,0.165510299,5.627935825,0.397801943,-0.000431829,1069800,1.674,,28352172.43,-405911.0096,-1283.138905,115.2456295
2004.02.18.21.42.39,0.069098668,0.000103165,0.138483838,0.002207916,0.179620515,0.192545994,5.692336794,0.530242676,0.00257415,1070400,1.782,,35801775.85,-384410.3046,-1509.536595,230.4912589
2004.02.18.21.52.39,0.064452095,0.000110545,0.145766504,0.002357712,0.19204556,0.190518667,5.750721829,0.757104947,-0.00562973,1071000,1.701,,39131365.04,-375132.7575,-1737.023604,548.3933978
2004.02.18.22.02.39,0.079884928,9.33E-05,0.151876855,0.002466308,0.199996213,0.201557634,5.790099426,0.860935883,-0.039248122,1071600,1.994,,49413613.23,-345227.7818,-1861.927801,546.1959176
2004.02.18.22.12.39,0.07474553,9.23E-05,0.165063721,0.002776755,0.224457285,0.197998198,5.877059133,1.431368065,-0.106691677,1072200,2.38,,44957262.19,-359051.0681,-2769.607089,546.1959176
2004.02.18.22.22.39,0.099311687,0.000103311,0.189080273,0.003371612,0.265929518,0.274630377,6.005636599,2.188355899,-0.11125422,1072800,2.033,,34154359.26,-391697.6081,-1429.673455,548.3933978
2004.02.18.22.32.39,0.065381564,7.48E-05,0.149931543,0.002455984,0.201158113,0.189019832,5.775693834,1.816224804,-0.162985255,1073400,1.865,,50648339.93,-343362.0507,-835.6499954,115.2456295
2004.02.18.22.42.39,0.055891508,8.67E-05,0.14828042,0.002392845,0.196909588,0.157593386,5.762243593,1.428409191,-0.135994175,1074000,1.787,,49729435.59,-346688.7312,-985.8563953,115.2456295
2004.02.18.22.52.39,0.063890128,7.67E-05,0.148379736,0.002361603,0.195597599,0.174670472,5.762940839,1.190712565,-0.127531838,1074600,1.433,,44199542.01,-363691.9109,-12.75974252,115.2456295
2004.02.18.23.02.39,0.054178114,0.000126386,0.12903252,0.001964913,0.166472802,0.156729711,5.617459218,0.706933901,-0.044841507,1075200,1.482,,37692429.87,-383596.7655,64.20676035,230.3691767
2004.02.18.23.12.39,0.060772181,0.000113143,0.125878516,0.00191919,0.162400465,0.180144051,5.586847836,0.836514641,-0.024820652,1075800,1.541,,37853722.83,-383719.271,-282.2752517,115.2456295
2004.02.18.23.22.39,0.063719076,0.00011312,0.131931641,0.002020693,0.170069323,0.187615995,5.630046125,0.807976367,-0.045512576,1076400,1.416,,29692751.96,-408531.5523,-460.3550681,230.4912589
2004.02.18.23.32.39,0.066476755,0.000122232,0.129670605,0.001902424,0.163082955,0.18479789,5.601893031,0.238595522,0.117237196,1077000,1.643,,36384102.53,-389283.2955,-1738.184299,115.2456295
2004.02.18.23.42.39,0.061274497,0.000103281,0.151886572,0.002358971,0.197988165,0.170038629,5.785659335,0.691875246,-0.004004139,1077600,1.589,,35262973.24,-393208.9228,-1525.673784,115.2456295
2004.02.18.23.52.39,0.065561867,0.000135613,0.145855664,0.002276031,0.188476327,0.188181497,5.7398382,0.643157645,-0.054037643,1163400,2.073,,44220325.55,-452435.4244,-1694.986027,115.2456295
2004.02.19.00.02.39,0.077841196,0.000131634,0.160890674,0.002622122,0.215437279,0.209857741,5.848440294,1.458711596,-0.080077577,1164000,1.731,,46733443.23,-445576.8384,-598.3416852,546.5621643
2004.02.19.00.12.39,0.058558399,0.000118888,0.14288584,0.002173143,0.183851039,0.173245284,5.711841915,0.885577667,-0.146672252,1164600,1.421,,38811506.24,-469677.5798,17.8272712,86.43422209
2004.02.19.00.22.39,0.06030879,0.000131102,0.129447363,0.001907443,0.163875822,0.170496999,5.605950001,0.264479765,0.120611132,1165200,1.343,,33752794.1,-485285.7228,-1.732410215,86.43422209
2004.02.19.00.32.39,0.054438509,0.000134027,0.123580029,0.001825507,0.158321338,0.148918133,5.573678741,0.326908058,0.053993673,1165800,1.362,,14029841.14,-544400.9396,-632.4999471,86.43422209
2004.02.19.00.42.39,0.059544824,0.000118285,0.124537402,0.001833546,0.161203489,0.16383803,5.583938307,0.596278312,-0.250557319,1166400,1.587,,24946872.69,-512614.4103,-1192.826506,86.43422209
2004.02.19.00.52.39,0.062194135,0.000100477,0.139822266,0.002162322,0.182936217,0.178731708,5.69802756,0.911840819,-0.423249668,1167000,1.992,,59951986.29,-409362.1426,-1196.903696,115.2456295
2004.02.19.01.02.39,0.059947142,0.000141936,0.160893018,0.002547298,0.214424716,0.174862957,5.844383529,1.374046176,-0.292674878,1167600,2.377,,62669772.09,-401901.1612,-2004.589319,548.1492333
2004.02.19.01.12.39,0.067975063,0.00020419,0.177405615,0.002866016,0.237287526,0.192383685,5.946757302,1.252137716,-0.179841952,1168200,1.452,,50286849.24,-439237.5275,-1559.888314,519.337826
2004.02.19.01.22.39,0.062383662,0.000244482,0.153327637,0.002347105,0.19875984,0.175986049,5.792863353,0.39300674,-0.19093678,1168800,1.799,,53161939.66,-431310.6254,-2664.750324,548.1492333
2004.02.19.01.32.39,0.087409117,0.000167672,0.179444434,0.00288844,0.236143456,0.22081599,5.952019024,0.612475185,-0.193195511,1169400,1.587,,32207342.64,-494076.8775,-2160.270695,548.3933978
2004.02.19.01.42.39,0.063870254,0.000119378,0.155617236,0.002416706,0.202988394,0.181011692,5.809976645,0.561138019,-0.220134366,1170000,1.814,,42614338.89,-463803.5876,-2778.717703,546.440082
2004.02.19.01.52.39,0.056226167,0.000139089,0.171794287,0.0025623,0.221041902,0.158208892,5.900309525,0.465566975,-0.112807047,1170600,1.489,,31783902.61,-496534.9174,-2714.690629,576.9606407
2004.02.19.02.02.39,0.060825783,0.00017089,0.162949121,0.002420543,0.207221166,0.163901609,5.841183159,0.168744615,-0.160994062,1171200,2.058,,30318164.75,-501486.0634,-3900.652385,230.4912589
2004.02.19.02.12.39,0.09214136,0.000185431,0.197246924,0.003165873,0.261531207,0.230176395,6.047066706,0.819911093,-0.102611513,1171800,1.538,,20077140.33,-532465.3779,-2485.771,230.4912589
2004.02.19.02.22.39,0.054208271,0.000234842,0.155036963,0.002296078,0.201622637,0.149138632,5.802439628,0.500932008,-0.264836871,1172400,1.953,,28962501.88,-506705.7627,-2952.501305,115.2456295
2004.02.19.02.32.39,0.085250418,0.000217612,0.172425049,0.002603682,0.222899436,0.211995327,5.90624773,0.570946028,-0.041422024,1173000,2.368,,59321819.37,-417239.3301,-3939.400581,115.2456295
2004.02.19.02.42.39,0.087915211,0.000221143,0.204124561,0.00308874,0.259242448,0.202485424,6.059930585,0.168281373,-0.085953459,1173600,1.948,,41078294.62,-471962.2464,-3409.529456,115.2456295
2004.02.19.02.52.39,0.090715776,0.000203128,0.183015479,0.002691266,0.231665645,0.212925549,5.949440814,0.293096183,0.019681875,1174200,1.995,,34205731.74,-492951.2547,-3407.411601,115.2456295
2004.02.19.03.02.39,0.069569968,0.000237833,0.182318604,0.002713152,0.23457642,0.188678702,5.957197369,0.446314671,0.089788437,1174800,1.936,,38952240.05,-479471.6574,-4197.469022,86.43422209
2004.02.19.03.12.39,0.055255211,0.000179509,0.194758496,0.002819039,0.247497215,0.159288945,6.016144954,0.162353071,0.119665365,1175400,2.271,,71088439.95,-384731.0057,-4323.770822,460.3721067
2004.02.19.03.22.39,0.085311833,0.000217539,0.230137744,0.00355918,0.297188101,0.228564501,6.188657016,0.466871921,-0.167004137,1176000,2.192,,65252588.38,-402645.7153,-4715.743893,115.2456295
2004.02.19.03.32.39,0.072112985,0.000296317,0.22802583,0.003474691,0.291651112,0.214773769,6.176334864,0.173704585,-0.027166748,1176600,2.385,,73857452.02,-377723.5882,-7147.714513,603.5745678
2004.02.19.03.42.39,0.118528175,0.000248484,0.280388477,0.004200302,0.343735516,0.298453587,6.336444225,-0.264541336,-0.062697753,1177200,2.111,,82678925.76,-352148.4158,-5736.071142,546.440082
2004.02.19.03.52.39,0.107686948,0.000708777,0.25394707,0.003791189,0.314811138,0.271965126,6.253252008,-0.258874051,0.007877227,1177800,3.94,,89928086.65,-331241.5248,-5578.620657,575.6177361
2004.02.19.04.02.39,0.079488847,0.000979329,0.255130078,0.003613447,0.325715568,0.21946346,6.259829485,1.596143915,-0.122270764,1178400,4.556,,123635955.1,-231835.0557,-4646.68236,606.260377
2004.02.19.04.12.39,0.08091402,0.0018954,0.269330664,0.003787786,0.353090107,0.223034458,6.329971451,2.23725473,-0.279622961,1179000,6.609,,186854794.8,-44873.56376,-2906.04887,115.3677117
2004.02.19.04.22.39,0.10703459,0.001218823,0.294223779,0.004479309,0.429678448,0.289464425,6.422507325,6.022866643,-0.089387391,1179600,4.8,,158121326.4,-130722.5318,-4052.610158,546.8063287
2004.02.19.04.32.39,0.122994318,0.001745682,0.299849951,0.004741213,0.415569831,0.31146129,6.452123036,2.710834903,-0.065588507,1180200,6.689,,156105534.9,-137299.1584,-2559.591211,549.003809
2004.02.19.04.42.39,0.061081681,0.001872136,0.248545947,0.003526668,0.371681087,0.177774148,6.241897551,8.787364732,-0.072006916,1180800,5.193,,190315074.8,-36411.44546,-4268.498719,547.1725754
2004.02.19.04.52.39,0.175079657,0.013722358,0.329175049,0.005016196,0.44767279,0.38902639,6.530553218,3.161553346,-0.468654951,1181400,9.998,,566679999.2,1079602.148,3703.05087,230.8575056
2004.02.19.05.02.39,0.146429756,0.004939742,0.416709766,0.006106614,0.672137488,0.416101858,6.698749109,14.11000923,-0.766066656,1182000,8.347,,376617394.2,515118.4019,208.3778364,578.3035453
2004.02.19.05.12.39,0.133285384,0.002760451,0.351935986,0.005319259,0.530956129,0.362170815,6.568048309,9.796460845,-0.416445832,1182600,5.869,,271076575.9,201395.573,-2167.657041,520.5586483
2004.02.19.05.22.39,0.118733432,0.001573501,0.338250439,0.004904889,0.445918247,0.321458671,6.560406496,1.624277813,-0.159311732,1183200,3.894,,205612963.8,6576.428922,-3220.621538,230.9795879
